ID,ComplainDate,CompletionDate,CustomerID,BrokerID,ProductID,ComplainPriorityID,ComplainTypeID,ComplainSourceID,ComplainCategoryID,ComplainStatusID,ClientSatisfaction,ExpectedReimbursement,RegionID
11568,03/22/19,03/29/19,2038724,2613,57,2,5,5,59,9,SAT,0,973
11104,03-06-19,03-07-19,307829,9970,1,2,5,5,59,9,SAT,0,29
10755,01/24/19,01/29/19,1893319,12428,66,2,5,5,59,9,SAT,0,213
11549,03/22/19,04-01-19,1852642,11265,5,2,5,5,59,9,SAT,0,221
9926,07/17/18,07/18/18,2289075,11132,5,2,5,5,59,9,SAT,0,502
10969,02/21/19,02/22/19,312795,9377,31,2,5,5,59,9,SAT,0,84
12219,04/23/19,04/24/19,315258,10987,38,2,5,5,59,9,SAT,0,799
10930,02/18/19,02/18/19,1821599,10644,47,2,5,5,59,9,SAT,0,867
11848,04-08-19,04-10-19,2382133,8356,48,2,5,5,59,9,SAT,0,586
10475,11/13/18,11/13/18,315981,11151,57,2,5,5,59,9,SAT,0,290
11417,03/20/19,03/22/19,725615,8917,10,2,5,5,59,9,SAT,0,904
10904,02/14/19,02/18/19,316911,192,15,2,5,5,59,9,SAT,0,908
12095,04/18/19,04/19/19,1599416,528,14,2,5,5,59,9,SAT,0,6
10801,01/31/19,02-01-19,2058698,11136,9,2,5,5,59,9,SAT,0,359
11918,04-12-19,04-12-19,2052809,9998,69,2,5,5,59,9,SAT,0,279
9881,07-04-18,07-05-18,320301,10993,50,2,5,5,59,9,SAT,0,283
11459,03/20/19,03/28/19,321336,10587,24,2,5,5,59,9,SAT,0,59
9528,05-11-18,05/14/18,1803148,1645,31,2,5,5,59,9,SAT,0,56
12900,08/23/19,08/23/19,1795338,10379,60,2,5,5,59,9,SAT,0,897
11770,04-03-19,04-05-19,322693,9377,68,2,5,5,59,9,SAT,0,479
9122,02/20/18,02/21/18,323379,11487,29,2,5,5,59,9,SAT,0,439
12298,05-02-19,05-03-19,325058,1140,33,2,5,5,59,9,SAT,0,209
11230,03/13/19,03/18/19,2525783,10106,24,2,5,5,59,9,SAT,0,706
12767,07/23/19,07/23/19,1774738,9272,51,2,5,5,59,9,SAT,0,910
11127,03-07-19,03-08-19,1897270,12563,44,2,5,5,59,9,SAT,0,702
12740,07-12-19,07-12-19,328291,10443,6,2,5,5,59,9,SAT,0,357
10237,09/27/18,09/28/18,333012,10978,40,2,5,5,59,9,SAT,0,145
12395,05/21/19,05/22/19,333278,10693,55,2,5,5,59,9,SAT,0,380
10202,09/24/18,09/27/18,333355,9798,71,2,5,5,59,9,SAT,0,533
12280,04/25/19,04/30/19,334405,2500,70,2,5,5,59,9,SAT,0,74
9357,04/17/18,04/25/18,612522,11254,14,2,5,5,59,9,SAT,0,824
11619,03/27/19,04-02-19,335431,813,44,2,5,5,59,9,SAT,0,30
12136,04/19/19,04/23/19,1836672,11099,8,2,5,5,59,9,SAT,0,313
10232,09/27/18,09/28/18,336028,1875,70,2,5,5,59,9,SAT,0,840
10312,10/15/18,10/17/18,336303,12605,68,2,5,5,59,9,SAT,0,837
11027,02/28/19,03-01-19,338203,2671,27,2,5,5,59,9,SAT,0,680
11901,04-10-19,04-12-19,338350,10738,33,2,5,5,59,9,SAT,0,800
12067,04/17/19,04/19/19,338350,10794,14,2,5,5,59,9,SAT,0,800
12921,08/27/19,08/27/19,2004845,11715,10,2,5,5,59,9,SAT,0,101
11706,04-02-19,04-03-19,511333,10197,33,2,5,5,59,9,SAT,0,449
12859,08-07-19,08-07-19,338893,10217,48,2,5,5,59,9,SAT,0,720
12661,06/26/19,06/27/19,2006349,8484,18,2,5,5,59,9,SAT,0,254
10761,01/24/19,01/29/19,515742,12125,43,2,5,5,59,9,SAT,0,508
12072,04/17/19,04/19/19,341827,486,7,2,5,5,59,9,SAT,0,804
10434,11-01-18,11-02-18,1835487,73,28,2,5,5,59,9,SAT,0,369
11233,03/13/19,03/18/19,1835487,125,11,2,5,5,59,9,SAT,0,369
12119,04/18/19,04/24/19,1835487,496,9,2,5,5,59,9,SAT,0,369
12931,08/27/19,08/27/19,341845,11132,38,2,5,5,59,9,SAT,0,311
11552,03/22/19,04-01-19,342314,2801,9,2,5,5,59,9,SAT,0,557
11790,04-04-19,04-04-19,1866303,12102,54,2,5,5,59,9,SAT,0,49
12285,05-02-19,05-03-19,347277,11954,63,2,5,5,59,9,SAT,0,67
11350,03/15/19,03/20/19,458053,9813,39,2,5,5,59,9,SAT,0,402
11363,03/18/19,03/20/19,2110468,507,75,2,5,5,59,9,SAT,0,763
12906,08/26/19,08/26/19,353380,11132,72,2,5,5,59,9,SAT,0,583
11874,04-10-19,04-10-19,2502137,2637,76,2,5,5,59,9,SAT,0,607
11920,04-12-19,04-12-19,2017317,9796,33,2,5,5,59,9,SAT,0,362
10955,02/21/19,02/22/19,354570,1706,48,2,5,5,59,9,SAT,0,414
11951,04-12-19,04/15/19,354970,12181,55,2,5,5,59,9,SAT,0,597
11902,04-10-19,04-12-19,357591,10900,51,2,5,5,59,9,SAT,0,991
10858,02-07-19,02-08-19,357678,11230,17,2,5,5,59,9,SAT,0,329
11041,03-01-19,03-04-19,357938,11066,66,2,5,5,59,9,SAT,0,550
10799,01/31/19,02-01-19,359773,8965,5,2,5,5,59,9,SAT,0,600
12474,05/28/19,05/29/19,359773,10639,32,2,5,5,59,9,SAT,0,600
10120,09-07-18,09-07-18,362058,12027,49,2,5,5,59,9,SAT,0,858
12860,08-07-19,08-07-19,1873926,235,77,2,5,5,59,9,SAT,0,774
11569,03/22/19,04-01-19,1756112,1309,12,2,5,5,59,9,SAT,0,829
11091,03-06-19,03-07-19,363858,671,50,2,5,5,59,9,SAT,0,282
10441,11-01-18,11-02-18,2222080,11119,75,2,5,5,59,9,SAT,0,58
10934,02/18/19,02/19/19,550291,8742,64,2,5,5,59,9,SAT,0,199
12152,04/19/19,04/23/19,2180274,12000,43,2,5,5,59,9,SAT,0,556
12233,04/24/19,04/25/19,2180274,10693,66,2,5,5,59,9,SAT,0,556
12488,05/29/19,05/29/19,1896530,581,51,2,5,5,59,9,SAT,0,774
12927,08/27/19,08/27/19,1896530,7640,54,2,5,5,59,9,SAT,0,774
9770,06/15/18,06/28/18,365113,10225,58,2,5,5,59,9,SAT,0,950
10966,02/21/19,02/22/19,365116,11959,27,2,5,5,59,9,SAT,0,408
11798,04-04-19,04-08-19,658398,8985,47,2,5,5,59,9,SAT,0,982
9713,06-06-18,06-07-18,366358,11169,70,2,5,5,59,9,SAT,0,44
9466,05-04-18,05-07-18,367495,8917,37,2,5,5,59,9,SAT,0,857
11927,04-12-19,04/15/19,369121,11100,77,2,5,5,59,9,SAT,0,932
11996,04/16/19,04/17/19,369124,1645,39,2,5,5,59,9,SAT,0,659
11872,04-10-19,04-11-19,372105,8855,40,2,5,5,59,9,SAT,0,112
10937,02/18/19,02/19/19,889008,10601,17,2,5,5,59,9,SAT,0,907
12239,04/24/19,04/25/19,1659206,10108,47,2,5,5,59,9,SAT,0,377
9375,04/20/18,04/24/18,1806634,8985,47,2,5,5,59,9,SAT,0,828
12941,08/29/19,08/29/19,2121731,796,8,2,5,5,59,9,SAT,0,128
12905,08/26/19,08/26/19,1747373,10623,36,2,5,5,59,9,SAT,0,951
10399,10/25/18,10/29/18,375386,11131,4,2,5,5,59,9,SAT,0,264
12382,05/20/19,05/30/19,375386,1717,41,2,5,5,59,9,SAT,0,264
12225,04/23/19,04/24/19,375832,11973,38,2,5,5,59,9,SAT,0,89
12936,08/28/19,08/28/19,443952,11798,52,2,5,5,59,9,SAT,0,886
10759,01/24/19,01/29/19,541804,507,62,2,5,5,59,9,SAT,0,435
11977,04/15/19,04/16/19,378005,11193,64,2,5,5,59,9,SAT,0,969
11943,04-12-19,04/15/19,2485793,12127,17,2,5,5,59,9,SAT,0,973
12975,09-09-19,09/17/19,2056103,11113,74,2,5,5,59,9,SAT,0,121
12044,04/17/19,04/18/19,1787377,11172,38,2,5,5,59,9,SAT,0,760
10602,12/14/18,12/14/18,383206,1678,63,2,5,5,59,9,SAT,0,239
11365,03/18/19,03/20/19,1869256,2208,61,2,5,5,59,9,SAT,0,382
11028,02/28/19,03-01-19,2151260,11160,47,2,5,5,59,9,SAT,0,398
11602,03/27/19,04-03-19,1761120,242,63,2,5,5,59,9,SAT,0,526
12127,04/18/19,04/23/19,386760,1210,13,2,5,5,59,9,SAT,0,787
11133,03-07-19,03-08-19,1823446,10563,36,2,5,5,59,9,SAT,0,960
11653,03/28/19,03/29/19,2399549,11461,1,2,5,5,59,9,SAT,0,748
12288,05-02-19,05-02-19,642574,10020,23,2,5,5,59,9,SAT,0,314
9889,07-05-18,07-06-18,388752,10601,74,2,5,5,59,9,SAT,0,25
11672,03/28/19,04-02-19,388875,12605,13,2,5,5,59,9,SAT,0,745
10556,12-05-18,12-06-18,389952,2519,34,2,5,5,59,9,SAT,0,635
9803,06/22/18,06/29/18,852116,496,65,2,5,5,59,9,SAT,0,30
12296,05-02-19,05-03-19,852116,8911,5,2,5,5,59,9,SAT,0,30
12053,04/17/19,04/18/19,390465,10577,26,2,5,5,59,9,SAT,0,151
9390,04/24/18,04/27/18,390469,1081,46,2,5,5,59,9,SAT,0,935
10813,02-04-19,02-05-19,864425,11158,64,2,5,5,59,9,SAT,0,804
11108,03-06-19,03-07-19,689536,1328,19,2,5,5,59,9,SAT,0,279
12331,05-09-19,05/17/19,393687,1115,78,2,5,5,59,9,SAT,0,190
11731,04-03-19,04-04-19,2170496,2614,25,2,5,5,59,9,SAT,0,542
12215,04/23/19,04/24/19,394366,12345,36,2,5,5,59,9,SAT,0,208
10643,12/28/18,01-07-19,394988,9210,23,2,5,5,59,9,SAT,0,159
9039,02-05-18,02-05-18,1868089,11160,4,2,5,5,59,9,SAT,0,315
10234,09/27/18,09/28/18,2117280,1875,60,2,5,5,59,9,SAT,0,983
11045,03-01-19,03-04-19,2270521,564,42,2,5,5,59,9,SAT,0,548
10893,02/14/19,02/15/19,1802712,11980,16,2,5,5,59,9,SAT,0,418
9909,07-12-18,07/13/18,1841053,11063,66,2,5,5,59,9,SAT,0,458
12418,05/22/19,05/23/19,1841053,1997,45,2,5,5,59,9,SAT,0,458
12385,05/20/19,05/21/19,484320,645,56,2,5,5,59,9,SAT,0,952
12087,04/18/19,04/19/19,2153791,10794,61,2,5,5,59,9,SAT,0,475
12094,04/18/19,04/19/19,404654,9901,11,2,5,5,59,9,SAT,0,885
10224,09/25/18,09/27/18,404659,133,25,2,5,5,59,9,SAT,0,357
9752,06/14/18,06/27/18,404825,12367,45,2,5,5,59,9,SAT,0,235
11386,03/19/19,04-01-19,404853,12102,78,2,5,5,59,9,SAT,0,492
11142,03-07-19,03-12-19,405867,11621,11,2,5,5,59,9,SAT,0,308
11942,04-12-19,04/15/19,2454052,8939,4,2,5,5,59,9,SAT,0,814
11832,04-08-19,04-09-19,585733,1491,38,2,5,5,59,9,SAT,0,203
9877,07-04-18,07-04-18,408355,10967,72,2,5,5,59,9,SAT,0,322
9361,04/17/18,04/25/18,2176868,10984,19,2,5,5,59,9,SAT,0,263
12494,05/30/19,05/30/19,690399,10587,49,2,5,5,59,9,SAT,0,843
11238,03/13/19,03/20/19,409178,8057,39,2,5,5,59,9,SAT,0,484
11792,04-04-19,04-05-19,409178,2384,10,2,5,5,59,9,SAT,0,484
10433,11-01-18,11-02-18,409197,581,15,2,5,5,59,9,SAT,0,602
11049,03-01-19,03-04-19,409953,9357,55,2,5,5,59,9,SAT,0,924
12062,04/17/19,04/22/19,409953,12345,26,2,5,5,59,9,SAT,0,924
9908,07-12-18,07/13/18,529114,11086,70,2,5,5,59,9,SAT,0,307
12611,06/13/19,06/13/19,529114,11157,25,2,5,5,59,9,SAT,0,307
9805,06/22/18,06/29/18,411168,10693,48,2,5,5,59,9,SAT,0,801
11620,03/27/19,04-02-19,1659103,8949,48,2,5,5,59,9,SAT,0,728
10114,09-04-18,09-05-18,411896,197,71,2,5,5,59,9,SAT,0,36
12305,05-03-19,05-03-19,411913,10710,34,2,5,5,59,9,SAT,0,51
12125,04/18/19,04/23/19,2178713,138,60,2,5,5,59,9,SAT,0,785
9538,05/14/18,05/14/18,428125,9558,20,2,5,5,59,9,SAT,0,536
10480,11/14/18,11/15/18,419298,11119,43,2,5,5,59,9,SAT,0,418
11850,04-08-19,04-10-19,420903,2666,44,2,5,5,59,9,SAT,0,554
11768,04-03-19,04-05-19,421980,9998,73,2,5,5,59,9,SAT,0,354
11520,03/21/19,04-01-19,2058621,10820,25,2,5,5,59,9,SAT,0,422
12146,04/19/19,04/23/19,2084547,12176,40,2,5,5,59,9,SAT,0,486
10814,02-04-19,02-05-19,1795163,671,37,2,5,5,59,9,SAT,0,902
12358,05/16/19,05/17/19,513876,11978,28,2,5,5,59,9,SAT,0,770
12222,04/23/19,04/24/19,1707912,1266,48,2,5,5,59,9,SAT,0,653
9298,03/29/18,04-03-18,429766,11268,24,2,5,5,59,9,SAT,0,877
10311,10/15/18,10/17/18,880257,9419,42,2,5,5,59,9,SAT,0,740
10703,01/15/19,01/23/19,430628,10764,42,2,5,5,59,9,SAT,0,154
11555,03/22/19,04-01-19,883702,12198,55,2,5,5,59,9,SAT,0,488
12279,04/25/19,04/30/19,436300,11087,17,2,5,5,59,9,SAT,0,928
12108,04/18/19,04/22/19,615323,10127,14,2,5,5,59,9,SAT,0,552
9212,03-08-18,03-09-18,437242,1866,71,2,5,5,59,9,SAT,0,891
10695,01/14/19,01/25/19,440729,10659,69,2,5,5,59,9,SAT,0,983
12244,04/24/19,04/25/19,2477323,39,67,2,5,5,59,9,SAT,0,439
12424,05/22/19,06-05-19,2426951,8887,24,2,5,5,59,9,SAT,0,115
11348,03/15/19,03/20/19,441945,1115,70,2,5,5,59,9,SAT,0,395
12348,05/16/19,05/17/19,442391,1680,75,2,5,5,59,9,SAT,0,955
9363,04/17/18,04/25/18,893328,12769,11,2,5,5,59,9,SAT,0,92
9405,04/25/18,04/30/18,445874,11151,63,2,5,5,59,9,SAT,0,691
12720,07-08-19,07-10-19,447222,12352,42,2,5,5,59,9,SAT,0,47
12107,04/18/19,04/19/19,682673,9405,43,2,5,5,59,9,SAT,0,815
11153,03-07-19,03-12-19,449497,9873,46,2,5,5,59,9,SAT,0,559
11876,04-10-19,04-11-19,450027,8432,44,2,5,5,59,9,SAT,0,488
11878,04-10-19,04-11-19,454288,842,4,2,5,5,59,9,SAT,0,904
10859,02-07-19,02-08-19,455845,12250,15,2,5,5,59,9,SAT,0,986
9317,04-02-18,04-11-18,456514,12346,78,2,5,5,59,9,SAT,0,847
11815,04-04-19,04-08-19,456537,1680,41,2,5,5,59,9,SAT,0,157
12655,06/26/19,06/26/19,2097232,2340,30,2,5,5,59,9,SAT,0,258
12163,04/19/19,04/23/19,1807234,11003,67,2,5,5,59,9,SAT,0,243
12213,04/23/19,04/24/19,2385737,507,8,2,5,5,59,9,SAT,0,614
9179,03-02-18,03-07-18,558042,11840,70,2,5,5,59,9,SAT,0,866
12861,08-07-19,08-07-19,1908594,10637,53,2,5,5,59,9,SAT,0,6
11468,03/20/19,03/28/19,458795,9633,7,2,5,5,59,9,SAT,0,889
10588,12-11-18,12-12-18,459342,1994,42,2,5,5,59,9,SAT,0,894
12730,07-11-19,07-11-19,464247,11959,35,2,5,5,59,9,SAT,0,431
12158,04/19/19,04/23/19,704289,2230,27,2,5,5,59,9,SAT,0,201
11508,03/21/19,04-01-19,464610,9260,49,2,5,5,59,9,SAT,0,649
11130,03-07-19,03-08-19,2018530,10107,24,2,5,5,59,9,SAT,0,392
12913,08/26/19,08/26/19,644706,10217,7,2,5,5,59,9,SAT,0,459
10219,09/25/18,09/27/18,893098,11172,17,2,5,5,59,9,SAT,0,462
11870,04-10-19,04-12-19,468637,745,2,2,5,5,59,9,SAT,0,920
11681,03/29/19,04-02-19,468853,10446,33,2,5,5,59,9,SAT,0,439
9047,02-05-18,02-09-18,2111847,2477,2,2,5,5,59,9,SAT,0,643
9594,05/18/18,05/21/18,468960,9628,3,2,5,5,59,9,SAT,0,316
11070,03-05-19,03-07-19,469395,11275,22,2,5,5,59,9,SAT,0,769
11055,03-04-19,03-05-19,470037,192,10,2,5,5,59,9,SAT,0,187
11144,03-07-19,03-12-19,472502,8887,62,2,5,5,59,9,SAT,0,662
12519,05/30/19,05/31/19,474261,8432,70,2,5,5,59,9,SAT,0,906
11626,03/27/19,04-02-19,475373,11150,24,2,5,5,59,9,SAT,0,637
12386,05/20/19,05/21/19,896033,8996,67,2,5,5,59,9,SAT,0,124
10231,09/27/18,09/28/18,477249,10105,54,2,5,5,59,9,SAT,0,41
11845,04-08-19,04-10-19,1748339,11265,69,2,5,5,59,9,SAT,0,975
11852,04-08-19,04-10-19,478568,9370,56,2,5,5,59,9,SAT,0,708
12192,04/22/19,04/24/19,478568,10073,14,2,5,5,59,9,SAT,0,708
11521,03/21/19,04-01-19,478644,11083,41,2,5,5,59,9,SAT,0,424
10822,02-05-19,02-06-19,480450,10534,64,2,5,5,59,9,SAT,0,153
11077,03-05-19,03-07-19,480965,11172,18,2,5,5,59,9,SAT,0,983
9359,04/17/18,04/25/18,483815,10898,4,2,5,5,59,9,SAT,0,775
12473,05/28/19,05/29/19,483815,911,11,2,5,5,59,9,SAT,0,775
12020,04/17/19,04/17/19,2400053,1500,58,2,5,5,59,9,SAT,0,786
12181,04/22/19,04/23/19,2400053,187,19,2,5,5,59,9,SAT,0,786
12300,05-02-19,05-03-19,2400053,12563,62,2,5,5,59,9,SAT,0,786
11820,04-04-19,04-08-19,2109732,2656,14,2,5,5,59,9,SAT,0,577
12854,08-07-19,08-07-19,2109732,8605,39,2,5,5,59,9,SAT,0,577
10235,09/27/18,09/28/18,1866878,7626,15,2,5,5,59,9,SAT,0,208
11754,04-03-19,04-04-19,823432,11156,45,2,5,5,59,9,SAT,0,297
11760,04-03-19,04-04-19,489376,12034,37,2,5,5,59,9,SAT,0,303
11035,03-01-19,03-04-19,489918,2690,17,2,5,5,59,9,SAT,0,492
10861,02-07-19,02-08-19,491981,8569,77,2,5,5,59,9,SAT,0,874
11674,03/28/19,04-02-19,639862,11715,55,2,5,5,59,9,SAT,0,357
9061,02-06-18,02-09-18,494718,11162,30,2,5,5,59,9,SAT,0,777
12186,04/22/19,04/24/19,496919,12246,3,2,5,5,59,9,SAT,0,761
11895,04-10-19,04-12-19,2125569,12127,15,2,5,5,59,9,SAT,0,47
10316,10/15/18,10/17/18,1855944,1499,11,2,5,5,59,9,SAT,0,58
11579,03/22/19,04-01-19,500666,2648,19,2,5,5,59,9,SAT,0,289
11637,03/28/19,04-02-19,501739,11163,46,2,5,5,59,9,SAT,0,632
11994,04/16/19,04/17/19,502105,7835,37,2,5,5,59,9,SAT,0,434
11989,04/16/19,04/17/19,502438,2601,33,2,5,5,59,9,SAT,0,97
9721,06-08-18,06-11-18,502446,12769,77,2,5,5,59,9,SAT,0,895
12110,04/18/19,04/19/19,505406,11825,26,2,5,5,59,9,SAT,0,181
11970,04/15/19,04/16/19,2018504,11276,54,2,5,5,59,9,SAT,0,640
12491,05/29/19,05/30/19,2018504,2260,27,2,5,5,59,9,SAT,0,640
10260,10-02-18,10-03-18,505820,138,15,2,5,5,59,9,SAT,0,281
12666,06/26/19,06/26/19,511388,12414,34,2,5,5,59,9,SAT,0,176
9467,05-04-18,05-07-18,508294,9799,64,2,5,5,59,9,SAT,0,440
11985,04/16/19,04/16/19,619180,12345,71,2,5,5,59,9,SAT,0,45
10432,11-01-18,11-02-18,2182622,8055,28,2,5,5,59,9,SAT,0,199
12155,04/19/19,04/23/19,511924,10127,73,2,5,5,59,9,SAT,0,954
11617,03/27/19,04-02-19,1903677,10071,69,2,5,5,59,9,SAT,0,264
11636,03/28/19,04-02-19,514783,10693,10,2,5,5,59,9,SAT,0,358
9694,06-04-18,06-07-18,515657,11469,62,2,5,5,59,9,SAT,0,282
12924,08/27/19,08/27/19,516380,2482,7,2,5,5,59,9,SAT,0,719
11134,03-07-19,03-08-19,517356,8949,17,2,5,5,59,9,SAT,0,83
10915,02/14/19,02/15/19,519031,8432,18,2,5,5,59,9,SAT,0,594
11817,04-04-19,04-08-19,520818,10892,35,2,5,5,59,9,SAT,0,364
11618,03/27/19,04-02-19,1810481,11072,23,2,5,5,59,9,SAT,0,106
11349,03/15/19,03/20/19,524633,12241,40,2,5,5,59,9,SAT,0,499
10315,10/15/18,10/17/18,524786,10973,40,2,5,5,59,9,SAT,0,289
9955,07/18/18,07/19/18,1767363,10728,50,2,5,5,59,9,SAT,0,496
10796,01/31/19,02-01-19,526063,11004,28,2,5,5,59,9,SAT,0,315
11771,04-03-19,04-05-19,527144,11482,65,2,5,5,59,9,SAT,0,674
10238,09/27/18,09/28/18,2055684,269,49,2,5,5,59,9,SAT,0,438
10291,10-09-18,10-10-18,528076,2504,35,2,5,5,59,9,SAT,0,506
10864,02-07-19,02-08-19,666483,2172,10,2,5,5,59,9,SAT,0,858
11010,02/27/19,02/27/19,1848246,9001,26,2,5,5,59,9,SAT,0,22
12129,04/18/19,04/23/19,530621,2519,9,2,5,5,59,9,SAT,0,856
12260,04/25/19,04/30/19,530629,11100,29,2,5,5,59,9,SAT,0,882
11528,03/21/19,04-01-19,531308,11980,10,2,5,5,59,9,SAT,0,631
11937,04-12-19,04/15/19,1985329,10728,44,2,5,5,59,9,SAT,0,168
11896,04-10-19,04-12-19,534439,356,26,2,5,5,59,9,SAT,0,664
10381,10/23/18,10/25/18,534828,10991,71,2,5,5,59,9,SAT,0,511
11801,04-04-19,04-05-19,535538,9797,6,2,5,5,59,9,SAT,0,941
9174,03-01-18,03-07-18,1659540,9958,73,2,5,5,59,9,SAT,0,186
12177,04/22/19,04/23/19,536301,10728,1,2,5,5,59,9,SAT,0,638
10111,09-04-18,09-05-18,537510,10728,60,2,5,5,59,9,SAT,0,291
12130,04/18/19,04/23/19,2467979,11094,75,2,5,5,59,9,SAT,0,682
12731,07-11-19,07-11-19,540336,11156,40,2,5,5,59,9,SAT,0,799
10854,02-07-19,02-08-19,891533,486,76,2,5,5,59,9,SAT,0,193
12164,04/19/19,04/23/19,891533,2507,54,2,5,5,59,9,SAT,0,193
10191,09/20/18,09/27/18,2070100,911,71,2,5,5,59,9,SAT,0,731
11830,04-08-19,04-09-19,542889,645,50,2,5,5,59,9,SAT,0,708
10672,01-09-19,01-10-19,542944,2172,31,2,5,5,59,9,SAT,0,488
12243,04/24/19,04/25/19,2400023,2384,8,2,5,5,59,9,SAT,0,460
10992,02/25/19,02/27/19,544542,11140,73,2,5,5,59,9,SAT,0,929
11018,02/27/19,03-01-19,544758,10152,75,2,5,5,59,9,SAT,0,266
11222,03/13/19,03/18/19,545061,2117,65,2,5,5,59,9,SAT,0,933
9149,02/27/18,03-01-18,1749826,11063,40,2,5,5,59,9,SAT,0,134
12145,04/19/19,04/23/19,1749826,10016,28,2,5,5,59,9,SAT,0,134
12191,04/22/19,04/23/19,1749826,11276,17,2,5,5,59,9,SAT,0,134
12682,06/27/19,06/27/19,1829328,10328,9,2,5,5,59,9,SAT,0,454
11511,03/21/19,04-01-19,2112825,9633,48,2,5,5,59,9,SAT,0,698
10217,09/25/18,09/27/18,547695,221,66,2,5,5,59,9,SAT,0,418
11026,02/28/19,03-01-19,813154,879,5,2,5,5,59,9,SAT,0,305
11762,04-03-19,04-05-19,813154,9628,69,2,5,5,59,9,SAT,0,305
11097,03-06-19,03-07-19,551114,9998,48,2,5,5,59,9,SAT,0,670
11304,03/14/19,03/20/19,553148,11062,5,2,5,5,59,9,SAT,0,395
10929,02/18/19,02/18/19,553822,10490,32,2,5,5,59,9,SAT,0,500
11008,02/26/19,02/27/19,555952,10327,40,2,5,5,59,9,SAT,0,986
12297,05-02-19,05-03-19,2270229,1419,18,2,5,5,59,9,SAT,0,795
10978,02/22/19,02/26/19,557833,2262,1,2,5,5,59,9,SAT,0,570
11113,03-07-19,03-08-19,559324,2500,1,2,5,5,59,9,SAT,0,850
9448,05-02-18,05-03-18,560625,813,4,2,5,5,59,9,SAT,0,434
12476,05/28/19,05/29/19,760218,10218,54,2,5,5,59,9,SAT,0,710
12717,07-08-19,07-08-19,561832,11028,40,2,5,5,59,9,SAT,0,199
11526,03/21/19,04-01-19,834194,10536,57,2,5,5,59,9,SAT,0,592
11262,03/13/19,03/18/19,562699,1085,47,2,5,5,59,9,SAT,0,88
11802,04-04-19,04-08-19,562855,781,9,2,5,5,59,9,SAT,0,9
12750,07/15/19,07/15/19,562855,10749,3,2,5,5,59,9,SAT,0,9
10802,01/31/19,02-01-19,563774,10020,40,2,5,5,59,9,SAT,0,708
12920,08/27/19,08/27/19,1708743,138,40,2,5,5,59,9,SAT,0,532
12100,04/18/19,04/22/19,1858088,10147,76,2,5,5,59,9,SAT,0,55
11899,04-10-19,04-12-19,569098,9884,6,2,5,5,59,9,SAT,0,155
11347,03/15/19,03/20/19,1818294,11030,35,2,5,5,59,9,SAT,0,162
9291,03/27/18,04-05-18,2309147,2477,40,2,5,5,59,9,SAT,0,990
12810,07/30/19,07/30/19,575345,2797,45,2,5,5,59,9,SAT,0,256
8958,01/22/18,01/25/18,575572,8932,40,2,5,5,59,9,SAT,0,962
11541,03/21/19,03/22/19,575832,12727,47,2,5,5,59,9,SAT,0,161
9159,02/28/18,03-02-18,1827352,836,21,2,5,5,59,9,SAT,0,886
12306,05-03-19,05-03-19,577825,12367,37,2,5,5,59,9,SAT,0,278
10721,01/18/19,01/29/19,580802,753,18,2,5,5,59,9,SAT,0,925
10959,02/21/19,02/22/19,581090,2659,68,2,5,5,59,9,SAT,0,155
12267,04/25/19,04/30/19,581311,8840,56,2,5,5,59,9,SAT,0,246
11150,03-07-19,03-12-19,581701,11262,62,2,5,5,59,9,SAT,0,682
11051,03-04-19,03-05-19,582299,10020,34,2,5,5,59,9,SAT,0,546
11748,04-03-19,04-04-19,582583,175,64,2,5,5,59,9,SAT,0,492
12117,04/18/19,04/23/19,584553,11255,77,2,5,5,59,9,SAT,0,834
12586,06-07-19,06-10-19,584740,11071,43,2,5,5,59,9,SAT,0,859
10798,01/31/19,02-01-19,585412,11621,67,2,5,5,59,9,SAT,0,93
12369,05/17/19,05/17/19,586290,9211,78,2,5,5,59,9,SAT,0,926
11364,03/18/19,03/20/19,587497,12065,19,2,5,5,59,9,SAT,0,624
9829,06/25/18,06/29/18,587635,11000,42,2,5,5,59,9,SAT,0,837
11656,03/28/19,03/28/19,587736,11157,71,2,5,5,59,9,SAT,0,843
10223,09/25/18,09/27/18,2174743,10360,24,2,5,5,59,9,SAT,0,455
10660,01-07-19,01-08-19,588627,10637,64,2,5,5,59,9,SAT,0,572
11475,03/20/19,03/28/19,589275,11265,39,2,5,5,59,9,SAT,0,478
12006,04/16/19,04/17/19,589469,11711,45,2,5,5,59,9,SAT,0,831
9924,07/17/18,07/17/18,637475,10676,58,2,5,5,59,9,SAT,0,648
11078,03-05-19,03-07-19,637475,529,60,2,5,5,59,9,SAT,0,648
12148,04/19/19,04/23/19,593132,11474,62,2,5,5,59,9,SAT,0,247
9373,04/20/18,04/24/18,597204,12133,62,2,5,5,59,9,SAT,0,507
9755,06/14/18,06/28/18,1829547,9628,60,2,5,5,59,9,SAT,0,811
12098,04/18/19,04/19/19,600422,11087,62,2,5,5,59,9,SAT,0,374
10513,11/21/18,11/22/18,600558,2340,65,2,5,5,59,9,SAT,0,102
11668,03/28/19,04-02-19,600878,8953,32,2,5,5,59,9,SAT,0,731
12140,04/19/19,04/23/19,605925,10073,78,2,5,5,59,9,SAT,0,334
11869,04-10-19,04-11-19,1887564,9729,14,2,5,5,59,9,SAT,0,470
12501,05/30/19,05/31/19,608908,9559,18,2,5,5,59,9,SAT,0,37
